reservation_id,date_reservation,date_arrivee,region_hotel,ville,type_destination,hotel_id,categorie_hotel,segment_client,marche_origine,canal_reservation,moyen_transport,delai_reservation_jours,nuits,adultes,enfants,chambres,formule_repas,tarif_remboursable,type_acompte,prix_moyen_nuit_eur,remise_pct,montant_total_eur,client_type,reservations_passees,annulations_passees,demandes_speciales,modifications_reservation,jours_liste_attente,evenement_majeur,haute_saison_regionale,arrivee_weekend,agent_id,reservation_annulee
R003692,2024-06-10,2024-11-01,Trentino-Alto_Adige,Bolzano,montagne,TRE-3-2,3,loisirs_couple,Italie,agence,voiture,144,7,2,0,1,petit_dejeuner,oui,partiel,192.88,7,1255.65,nouveau,0,0,1,0,0,0,0,1,AG005,0
R003825,2024-06-10,2024-07-28,Sicilia,Palermo,insulaire_mixte,SIC-3-3,3,famille,,site_hotel,avion_direct,48,7,2,,2,pension_complete,oui,aucun,214.57,12,2643.5,nouveau,0,0,1,0,0,0,1,0,,1
R004085,2024-06-10,2024-07-03,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,famille,Italie,plateforme_en_ligne,train,23,3,2,3,2,pension_complete,non,total,205.67,2,1209.34,fidele,4,1,1,0,0,0,1,0,AG030,0
R006382,2024-06-10,2024-06-22,Puglia,Bari,balneaire_rurale,PUG-4-1,4,famille,Italie,agence,avion_direct,12,3,2,2,1,petit_dejeuner,oui,partiel,189.94,2,558.42,nouveau,0,0,2,1,2,0,1,1,AG027,1
R006660,2024-06-10,2024-06-30,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,groupe,Italie,plateforme_en_ligne,avion_direct,20,2,6,0,2,aucune,oui,aucun,290.51,4,1115.56,nouveau,0,0,1,0,0,0,1,0,AG039,1
R000499,2024-06-11,2024-08-15,Trentino-Alto_Adige,Bolzano,montagne,TRE-3-1,3,loisirs_couple,Italie,site_hotel,voiture,65,3,2,0,1,petit_dejeuner,oui,total,204.86,9,559.27,fidele,6,1,1,0,0,0,1,0,,0
R001573,2024-06-11,2024-06-29,Toscana,Firenze,culturelle_rurale,TOS-4-2,4,famille,,agence,train,18,7,2,1,1,petit_dejeuner,oui,partiel,178.24,3,1210.25,nouveau,0,0,1,0,0,0,1,1,AG042,0
R001771,2024-06-11,2024-07-02,Veneto,Venezia,urbaine_littorale,VEN-4-3,4,solo,Italie,plateforme_en_ligne,train,21,5,1,0,1,petit_dejeuner,non,partiel,236.23,5,1122.09,nouveau,0,0,0,0,0,0,1,0,AG009,1
R004137,2024-06-11,2024-07-05,Puglia,Bari,balneaire_rurale,PUG-3-2,3,famille,Italie,plateforme_en_ligne,avion_direct,24,2,2,3,2,aucune,non,aucun,188.65,6,709.32,fidele,6,0,0,0,0,0,1,1,AG016,0
R004294,2024-06-11,2024-07-06,Puglia,Bari,balneaire_rurale,PUG-3-1,3,solo,Europe_Centrale,telephone,avion_correspondance,25,7,1,0,1,aucune,non,total,169.98,8,1094.67,fidele,2,0,1,0,0,0,1,1,,0
R005493,2024-06-11,2024-07-25,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,groupe,Europe_Centrale,plateforme_en_ligne,voiture,44,3,6,0,4,petit_dejeuner,oui,aucun,,8,2900.76,fidele,10,1,0,0,0,1,1,0,AG012,0
R008222,2024-06-11,2024-07-08,Liguria,Genova,littorale,LIG-3-1,3,solo,Italie,plateforme_en_ligne,train,27,7,1,0,1,aucune,oui,aucun,245.16,6,1613.15,fidele,1,0,0,3,0,0,1,0,AG015,1
R000820,2024-06-12,2024-06-25,Lombardia,Milano,affaires_lacs,LOM-5-1,5,solo,Europe_Ouest,telephone,avion_correspondance,13,4,1,0,1,pension_complete,non,partiel,206.09,0,824.36,fidele,2,0,1,1,0,0,0,0,,0
R001593,2024-06-12,2024-06-28,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,famille,Italie,plateforme_en_ligne,avion_direct,16,2,2,3,2,demi_pension,oui,partiel,210.72,3,817.59,fidele,12,1,0,0,0,0,1,1,AG031,0
R003448,2024-06-12,2024-08-13,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,loisirs_couple,Europe_Ouest,site_hotel,train,62,3,2,0,1,aucune,oui,aucun,204.79,9,559.08,nouveau,0,0,2,0,0,0,0,0,,0
R003793,2024-06-12,2024-07-08,Lombardia,Milano,affaires_lacs,LOM-3-1,3,famille,Italie,plateforme_en_ligne,avion_direct,26,3,2,3,2,petit_dejeuner,oui,partiel,175.12,7,977.17,nouveau,0,0,0,1,0,0,0,0,AG010,0
R004043,2024-06-12,2024-07-04,Liguria,Genova,littorale,LIG-3-1,3,solo,Europe_Ouest,plateforme_en_ligne,train,22,5,1,0,1,aucune,oui,aucun,179.45,2,879.31,fidele,11,1,0,0,0,0,1,0,AG031,0
R004676,2024-06-12,2024-06-26,Toscana,Firenze,culturelle_rurale,TOS-4-3,4,solo,Europe_Centrale,plateforme_en_ligne,avion_direct,14,7,1,0,1,petit_dejeuner,oui,aucun,229.78,7,1495.87,fidele,10,1,1,1,0,0,1,0,AG040,0
R006083,2024-06-12,2024-08-15,Campania,Napoli,urbaine_cotiere,CAM-3-2,3,loisirs_couple,Europe_Ouest,site_hotel,avion_direct,64,4,2,0,1,pension_complete,non,partiel,156.35,0,625.4,nouveau,0,0,0,0,0,0,1,0,,0
R006204,2024-06-12,2024-07-19,Lazio,Roma,urbaine_culturelle,LAZ-3-2,3,famille,,agence,train,37,5,2,1,1,aucune,oui,aucun,169.83,6,798.2,entreprise,9,2,2,0,0,0,0,1,AG022,1
R006430,2024-06-12,2024-07-18,Lazio,Roma,urbaine_culturelle,LAZ-5-3,5,solo,Ameriques,plateforme_en_ligne,train,36,6,1,0,1,petit_dejeuner,oui,aucun,164.21,5,936,fidele,5,0,1,0,0,0,0,0,AG039,0
R006544,2024-06-12,2024-06-30,Lombardia,Milano,affaires_lacs,LOM-4-2,4,famille,Europe_Centrale,entreprise,train,18,4,2,3,2,petit_dejeuner,oui,aucun,242.7,5,1844.52,nouveau,0,0,1,1,0,0,0,0,,0
R007539,2024-06-12,2024-07-18,Liguria,Genova,littorale,LIG-3-3,3,famille,Asie_Pacifique,agence,train,36,3,2,3,2,petit_dejeuner,oui,partiel,144.79,2,851.37,nouveau,0,0,1,1,0,0,1,0,AG028,1
R007601,2024-06-12,2024-06-18,Liguria,Genova,littorale,LIG-4-3,4,famille,Europe_Ouest,telephone,train,6,3,2,3,2,petit_dejeuner,non,total,158.51,4,913.02,nouveau,0,0,2,0,0,0,1,0,,0
R008243,2024-06-12,2024-07-12,Sardegna,Cagliari,insulaire_balneaire,SAR-5-1,5,loisirs_couple,Italie,entreprise,avion_direct,30,5,2,0,1,petit_dejeuner,oui,partiel,253.71,16,1065.58,nouveau,0,0,0,0,0,0,1,1,,0
R008661,2024-06-12,2024-07-09,Lombardia,Milano,affaires_lacs,LOM-4-1,4,famille,Asie_Pacifique,agence,avion_direct,27,6,2,2,1,aucune,non,total,174.48,8,963.13,nouveau,0,0,2,0,0,0,0,0,AG019,0
R009621,2024-06-12,2024-06-27,Veneto,Venezia,urbaine_littorale,VEN-3-3,3,loisirs_couple,Europe_Ouest,plateforme_en_ligne,avion_correspondance,15,6,2,0,1,petit_dejeuner,oui,aucun,245.5,6,1384.62,fidele,7,1,1,1,0,0,1,0,AG033,0
R000897,2024-06-13,2024-07-27,Lombardia,Milano,affaires_lacs,LOM-5-1,5,famille,Autres,site_hotel,train,44,2,2,2,1,petit_dejeuner,oui,partiel,317.1,7,589.81,nouveau,0,0,0,0,0,0,0,1,,0
R000997,2024-06-13,2024-07-20,Lombardia,Milano,affaires_lacs,LOM-4-3,4,solo,Europe_Centrale,site_hotel,train,37,6,1,,1,petit_dejeuner,oui,aucun,223.44,9,1219.98,nouveau,0,0,1,1,0,0,0,1,,1
R003124,2024-06-13,2024-08-03,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,loisirs_couple,Ameriques,site_hotel,avion_direct,51,5,2,0,1,aucune,oui,total,185.58,4,890.78,fidele,6,1,2,0,0,0,0,1,,0
R003799,2024-06-13,2024-08-08,Lazio,Roma,urbaine_culturelle,LAZ-5-2,5,groupe,Italie,plateforme_en_ligne,avion_direct,56,3,4,0,3,aucune,oui,total,237.48,2,2094.57,nouveau,0,0,0,0,0,0,0,0,AG019,0
R005175,2024-06-13,2024-07-09,Lazio,Roma,urbaine_culturelle,LAZ-5-1,5,loisirs_couple,Asie_Pacifique,agence,train,26,2,2,0,1,pension_complete,oui,aucun,199.71,0,399.42,nouveau,0,0,1,0,0,0,0,0,AG032,0
R005290,2024-06-13,2024-08-05,Lombardia,Milano,affaires_lacs,LOM-4-1,4,solo,Italie,site_hotel,train,53,4,1,0,1,petit_dejeuner,oui,partiel,213.13,1,843.99,nouveau,0,0,2,0,0,0,0,0,,1
R005661,2024-06-13,2024-06-26,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,groupe,Europe_Ouest,site_hotel,voiture,13,2,6,0,4,petit_dejeuner,oui,partiel,273.62,0,2188.96,nouveau,0,0,0,0,0,0,1,0,,0
R005818,2024-06-13,2024-06-30,Puglia,Bari,balneaire_rurale,PUG-3-1,3,groupe,Italie,plateforme_en_ligne,avion_direct,17,2,4,1,2,petit_dejeuner,oui,aucun,121.34,5,461.09,nouveau,0,0,1,0,0,0,1,0,AG026,0
R006707,2024-06-13,2024-08-02,Puglia,Bari,balneaire_rurale,PUG-4-2,4,famille,Europe_Ouest,plateforme_en_ligne,avion_correspondance,50,7,2,,2,petit_dejeuner,oui,aucun,249.67,4,3355.56,nouveau,0,0,1,0,0,0,1,1,AG036,1
R007053,2024-06-13,2024-07-09,Trentino-Alto_Adige,Bolzano,montagne,TRE-3-1,3,loisirs_couple,Europe_Ouest,telephone,avion_correspondance,26,6,2,0,1,petit_dejeuner,non,partiel,174.92,5,997.04,fidele,4,1,0,0,0,1,1,0,,0
R007300,2024-06-13,2024-07-09,Lazio,Roma,urbaine_culturelle,LAZ-4-3,4,famille,Italie,site_hotel,avion_direct,26,2,2,1,1,petit_dejeuner,oui,aucun,197.06,3,382.3,nouveau,0,0,0,1,0,1,0,0,,0
R008501,2024-06-13,2024-07-12,Lazio,Roma,urbaine_culturelle,LAZ-5-3,5,groupe,Europe_Ouest,site_hotel,avion_direct,29,5,4,0,2,petit_dejeuner,non,total,194.11,8,1785.81,nouveau,0,0,0,1,0,0,0,1,,0
R008817,2024-06-13,2024-08-14,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,solo,Europe_Ouest,plateforme_en_ligne,avion_correspondance,62,6,1,0,1,demi_pension,non,aucun,188.24,3,1095.56,nouveau,0,0,1,0,0,0,0,0,AG040,1
R008888,2024-06-13,2024-06-29,Campania,Napoli,urbaine_cotiere,CAM-5-2,5,loisirs_couple,Asie_Pacifique,entreprise,avion_direct,16,6,2,0,1,petit_dejeuner,non,partiel,248.45,5,1416.16,fidele,9,1,2,1,0,0,1,1,,0
R000136,2024-06-14,2024-07-08,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-3,4,solo,Italie,telephone,voiture,24,5,1,0,1,aucune,oui,partiel,316.87,3,1536.82,nouveau,0,0,1,0,0,0,1,0,,0
R000819,2024-06-14,2024-09-24,Lombardia,Milano,affaires_lacs,LOM-4-1,4,famille,Italie,plateforme_en_ligne,train,102,6,2,2,1,petit_dejeuner,oui,partiel,,6,1872.03,fidele,1,0,1,0,0,1,1,0,AG040,0
R001496,2024-06-14,2024-07-03,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-2,4,affaires,Italie,plateforme_en_ligne,voiture,19,2,2,0,1,petit_dejeuner,non,total,168.25,6,316.31,nouveau,0,0,0,0,0,0,1,0,AG002,0
R003872,2024-06-14,2024-07-26,Toscana,Firenze,culturelle_rurale,TOS-3-1,3,famille,Europe_Centrale,plateforme_en_ligne,train,42,4,2,2,1,aucune,non,total,251.05,2,984.12,nouveau,0,0,1,4,0,0,1,1,AG015,0
R004863,2024-06-14,2024-07-15,Lombardia,Milano,affaires_lacs,LOM-4-3,4,famille,,plateforme_en_ligne,train,31,4,2,3,2,petit_dejeuner,oui,aucun,215.05,1,1703.2,nouveau,0,0,0,0,0,1,0,0,AG033,0
R005036,2024-06-14,2024-07-15,Toscana,Firenze,culturelle_rurale,TOS-3-1,3,famille,Europe_Ouest,plateforme_en_ligne,train,31,7,2,3,2,aucune,oui,aucun,131.03,5,1742.7,nouveau,0,0,0,1,0,0,1,0,AG001,1
R005893,2024-06-14,2024-07-05,Sardegna,Cagliari,insulaire_balneaire,SAR-3-1,3,affaires,Europe_Ouest,telephone,avion_correspondance,21,4,2,0,1,aucune,non,total,184.02,4,706.64,fidele,6,1,1,0,0,0,1,1,,0
R006631,2024-06-14,2024-07-14,Lombardia,Milano,affaires_lacs,LOM-4-2,4,groupe,Ameriques,agence,train,30,3,4,0,4,demi_pension,oui,aucun,190.42,8,2102.24,fidele,5,1,1,0,0,0,0,0,AG003,1
R007592,2024-06-14,2024-08-27,Toscana,Firenze,culturelle_rurale,TOS-5-2,5,affaires,Europe_Centrale,site_hotel,train,74,2,2,0,1,aucune,non,total,169.03,12,297.49,fidele,3,0,2,0,0,0,1,0,,0
R007911,2024-06-14,2024-06-19,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,famille,Italie,agence,train,5,4,2,3,2,petit_dejeuner,oui,aucun,205.78,1,1629.78,nouveau,0,0,1,0,0,0,1,0,AG029,0
R008538,2024-06-14,2024-07-01,Liguria,Genova,littorale,LIG-4-1,4,loisirs_couple,Italie,plateforme_en_ligne,train,17,4,2,0,1,petit_dejeuner,non,partiel,177.08,8,651.65,nouveau,0,0,1,1,0,0,1,0,AG032,0
R009285,2024-06-14,2024-07-09,Toscana,Firenze,culturelle_rurale,TOS-3-1,3,groupe,Ameriques,plateforme_en_ligne,avion_direct,25,5,5,0,3,petit_dejeuner,non,partiel,152.8,4,2200.32,nouveau,0,0,1,0,0,0,1,0,AG019,0
R001276,2024-06-15,2024-06-20,Puglia,Bari,balneaire_rurale,PUG-3-3,3,affaires,Italie,agence,voiture,5,3,2,0,1,petit_dejeuner,oui,aucun,171.94,3,500.35,nouveau,0,0,1,0,0,0,1,0,AG003,1
R003074,2024-06-15,2024-07-20,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-1,4,loisirs_couple,Asie_Pacifique,agence,voiture,35,3,2,0,1,petit_dejeuner,non,partiel,166.89,6,470.63,fidele,7,1,2,0,9,0,1,1,AG012,0
R003438,2024-06-15,2024-09-08,Veneto,Venezia,urbaine_littorale,VEN-3-3,3,groupe,Europe_Centrale,site_hotel,avion_direct,85,5,4,0,3,aucune,oui,aucun,238.75,12,3151.5,nouveau,0,0,0,0,0,0,1,0,,0
R005081,2024-06-15,2024-06-29,Sicilia,Palermo,insulaire_mixte,SIC-4-1,4,groupe,Europe_Centrale,site_hotel,avion_direct,14,3,6,0,3,aucune,oui,aucun,215.68,4,1863.48,fidele,3,0,1,0,13,0,1,1,,0
R006664,2024-06-15,2024-07-20,Puglia,Bari,balneaire_rurale,PUG-3-1,3,famille,Europe_Ouest,agence,avion_direct,35,7,2,1,1,petit_dejeuner,oui,aucun,153.64,5,1021.71,fidele,6,1,2,0,0,0,1,1,AG024,0
R008048,2024-06-15,2024-06-23,Lombardia,Milano,affaires_lacs,LOM-3-1,3,loisirs_couple,Europe_Ouest,entreprise,avion_direct,8,2,2,0,1,petit_dejeuner,non,total,213.89,7,397.84,nouveau,0,0,0,0,0,1,0,0,,0
R009443,2024-06-15,2024-07-16,Sicilia,Palermo,insulaire_mixte,SIC-5-1,5,loisirs_couple,Italie,site_hotel,ferry,31,9,2,0,1,aucune,oui,aucun,194.46,0,1750.14,nouveau,0,0,2,1,0,0,1,0,,0
R000778,2024-06-16,2024-07-19,Lazio,Roma,urbaine_culturelle,LAZ-4-1,4,loisirs_couple,Europe_Centrale,site_hotel,train,33,3,2,0,1,petit_dejeuner,oui,aucun,220.5,8,608.58,fidele,12,2,0,0,0,0,0,1,,1
R000800,2024-06-16,2024-07-07,Veneto,Venezia,urbaine_littorale,VEN-3-1,3,famille,Europe_Centrale,plateforme_en_ligne,train,21,3,2,1,1,aucune,oui,aucun,194.28,2,571.18,nouveau,0,0,0,1,0,0,1,0,AG039,1
R000955,2024-06-16,2024-08-09,Toscana,Firenze,culturelle_rurale,TOS-5-1,5,famille,Europe_Ouest,entreprise,train,54,6,2,2,1,aucune,non,total,289.27,17,1440.56,fidele,5,1,3,1,0,0,1,1,,0
R001956,2024-06-16,2024-08-16,Lombardia,Milano,affaires_lacs,LOM-5-1,5,famille,Asie_Pacifique,plateforme_en_ligne,avion_direct,61,5,2,1,1,aucune,oui,aucun,237.63,8,1093.1,nouveau,0,0,0,0,0,0,0,1,AG023,1
R002074,2024-06-16,2024-07-17,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-2,4,loisirs_couple,Europe_Centrale,site_hotel,avion_correspondance,31,2,2,0,1,aucune,oui,partiel,208.41,12,366.8,nouveau,0,0,1,0,0,0,1,0,,0
R002774,2024-06-16,2024-08-20,Sardegna,Cagliari,insulaire_balneaire,SAR-4-2,4,famille,Italie,site_hotel,avion_correspondance,65,7,2,1,1,petit_dejeuner,oui,aucun,212.72,9,1355.03,nouveau,0,0,3,0,0,0,1,0,,0
R003297,2024-06-16,2024-07-24,Campania,Napoli,urbaine_cotiere,CAM-5-1,5,groupe,Europe_Centrale,plateforme_en_ligne,train,38,4,5,0,4,petit_dejeuner,oui,partiel,217.69,7,3239.23,nouveau,0,0,2,1,0,0,1,0,AG045,0
R003642,2024-06-16,2024-07-04,Liguria,Genova,littorale,LIG-4-1,4,famille,Italie,site_hotel,train,18,2,2,1,1,petit_dejeuner,oui,aucun,275.86,9,502.07,nouveau,0,0,1,0,0,1,1,0,,0
R005616,2024-06-16,2024-09-06,Veneto,Venezia,urbaine_littorale,VEN-4-3,4,solo,Europe_Ouest,site_hotel,avion_direct,82,3,1,0,1,demi_pension,oui,partiel,270.49,2,795.24,nouveau,0,0,1,0,0,0,1,1,,0
R006268,2024-06-16,2024-07-02,Trentino-Alto_Adige,Bolzano,montagne,TRE-3-3,3,loisirs_couple,Italie,agence,train,16,2,2,0,1,demi_pension,oui,partiel,184.43,8,339.35,nouveau,0,0,1,0,0,0,1,0,AG035,0
R007312,2024-06-16,2024-08-06,Lombardia,Milano,affaires_lacs,LOM-3-3,3,loisirs_couple,Europe_Centrale,agence,voiture,51,5,2,0,1,petit_dejeuner,oui,partiel,209.21,2,1025.13,fidele,9,1,0,0,0,0,0,0,AG044,0
R009320,2024-06-16,2024-08-21,Sardegna,Cagliari,insulaire_balneaire,SAR-4-1,4,solo,Europe_Centrale,site_hotel,avion_correspondance,66,8,1,1,1,petit_dejeuner,non,partiel,210.41,8,1548.62,fidele,10,2,2,0,0,0,1,0,,0
R000628,2024-06-17,2024-10-11,Trentino-Alto_Adige,Bolzano,montagne,TRE-4-3,4,solo,Italie,agence,train,116,6,1,0,1,aucune,oui,aucun,130.47,2,767.16,fidele,9,1,3,1,0,0,0,1,AG028,0
R001675,2024-06-17,2024-07-25,Lombardia,Milano,affaires_lacs,LOM-4-3,4,loisirs_couple,Asie_Pacifique,agence,train,38,3,2,0,1,petit_dejeuner,non,total,190,2,558.6,nouveau,0,0,0,0,0,0,0,0,AG029,0
R001908,2024-06-17,2024-07-15,Puglia,Bari,balneaire_rurale,PUG-4-3,4,famille,Europe_Ouest,site_hotel,avion_direct,28,3,2,3,2,aucune,oui,partiel,172.63,0,1035.78,nouveau,0,0,1,0,0,0,1,0,,0
R002650,2024-06-17,2024-07-17,Lazio,Roma,urbaine_culturelle,LAZ-4-2,4,groupe,Ameriques,plateforme_en_ligne,avion_direct,30,4,4,0,2,demi_pension,oui,aucun,204.87,3,1589.79,nouveau,0,0,1,1,0,0,0,0,AG008,1
R003783,2024-06-17,2024-08-21,Campania,Napoli,urbaine_cotiere,CAM-3-1,3,famille,Italie,agence,train,65,7,2,1,1,petit_dejeuner,non,total,177.26,5,1178.78,fidele,5,1,2,0,0,0,1,0,AG015,1
R004783,2024-06-17,2024-10-03,Sicilia,Palermo,insulaire_mixte,SIC-5-3,5,groupe,Italie,agence,ferry,108,5,6,0,4,petit_dejeuner,non,partiel,207.83,4,3990.34,nouveau,0,0,1,0,0,0,1,0,AG018,0
R005929,2024-06-17,2024-07-20,Lombardia,Milano,affaires_lacs,LOM-4-3,4,loisirs_couple,Italie,site_hotel,train,33,7,2,1,1,aucune,oui,total,182.68,3,1240.4,nouveau,0,0,1,0,0,0,0,1,,0
R005989,2024-06-17,2024-06-28,Puglia,Bari,balneaire_rurale,PUG-4-3,4,famille,Italie,plateforme_en_ligne,voiture,11,2,2,2,1,petit_dejeuner,non,partiel,177.27,6,333.27,nouveau,0,0,1,1,0,0,1,1,AG040,1
R006921,2024-06-17,2024-07-11,Toscana,Firenze,culturelle_rurale,TOS-3-2,3,famille,Ameriques,agence,train,24,5,2,3,2,aucune,oui,aucun,277.29,3,2689.71,fidele,1,0,1,1,0,0,1,0,AG029,1
R007390,2024-06-17,2024-09-18,Toscana,Firenze,culturelle_rurale,TOS-3-3,3,famille,Italie,agence,avion_direct,93,3,2,2,1,demi_pension,oui,aucun,205.83,6,580.44,fidele,10,1,3,0,0,0,1,0,AG027,1
R007499,2024-06-17,2024-06-26,Sicilia,Palermo,insulaire_mixte,SIC-3-1,3,affaires,Europe_Ouest,agence,avion_direct,9,5,2,0,1,aucune,non,total,154.15,2,755.34,fidele,4,0,2,0,0,0,1,0,AG020,0
R008355,2024-06-17,2024-07-04,Toscana,Firenze,culturelle_rurale,TOS-4-3,4,famille,Europe_Centrale,plateforme_en_ligne,avion_direct,17,2,2,1,1,petit_dejeuner,non,partiel,225.35,8,414.64,nouveau,0,0,1,3,0,0,1,0,AG021,0
R001034,2024-06-18,2024-08-03,Toscana,Firenze,culturelle_rurale,TOS-5-1,5,solo,Italie,plateforme_en_ligne,voiture,46,2,1,0,1,petit_dejeuner,oui,partiel,316.07,2,619.5,nouveau,0,0,1,0,0,0,1,1,AG040,0
R001294,2024-06-18,2024-08-16,Puglia,Bari,balneaire_rurale,PUG-4-1,4,affaires,Asie_Pacifique,plateforme_en_ligne,voiture,59,1,2,,1,petit_dejeuner,oui,partiel,,6,201.52,nouveau,0,0,0,0,0,0,1,1,AG029,0
R001552,2024-06-18,2024-07-07,Campania,Napoli,urbaine_cotiere,CAM-4-2,4,loisirs_couple,Italie,plateforme_en_ligne,voiture,19,7,2,0,1,petit_dejeuner,non,total,198.45,3,1347.48,nouveau,0,0,0,0,0,0,1,0,AG040,0
R001590,2024-06-18,2024-07-16,Liguria,Genova,littorale,LIG-4-3,4,loisirs_couple,Europe_Ouest,entreprise,train,28,6,2,0,1,aucune,non,total,214.64,17,1068.91,nouveau,0,0,0,0,0,0,1,0,,0
R003805,2024-06-18,2024-07-23,Trentino-Alto_Adige,Bolzano,montagne,TRE-5-3,5,solo,Europe_Centrale,plateforme_en_ligne,voiture,35,5,1,0,1,petit_dejeuner,non,partiel,228.74,2,1120.83,nouveau,0,0,0,1,0,0,1,0,AG026,0
R003981,2024-06-18,2024-07-13,Puglia,Bari,balneaire_rurale,PUG-3-3,3,loisirs_couple,Italie,plateforme_en_ligne,avion_direct,25,7,2,0,1,petit_dejeuner,oui,aucun,139.25,3,945.51,nouveau,0,0,0,0,0,0,1,1,AG017,1
R006331,2024-06-18,2024-08-14,Veneto,Venezia,urbaine_littorale,VEN-3-3,3,groupe,Italie,plateforme_en_ligne,avion_direct,57,4,4,0,3,aucune,oui,aucun,164.07,1,1949.15,fidele,1,0,1,0,0,0,1,0,AG006,0
R006467,2024-06-18,2024-07-16,Campania,Napoli,urbaine_cotiere,CAM-4-1,4,famille,Europe_Ouest,site_hotel,avion_direct,28,5,2,3,2,demi_pension,oui,aucun,206.55,2,2024.19,nouveau,0,0,0,0,0,0,1,0,,0
R007234,2024-06-18,2024-08-08,Campania,Napoli,urbaine_cotiere,CAM-4-2,4,groupe,Italie,site_hotel,train,51,5,5,0,4,aucune,non,aucun,182.45,11,3247.61,nouveau,0,0,3,0,0,0,1,0,,0
R007458,2024-06-18,2024-08-27,Lazio,Roma,urbaine_culturelle,LAZ-5-2,5,loisirs_couple,Europe_Ouest,telephone,voiture,70,3,2,0,1,aucune,oui,aucun,140.61,7,392.3,nouveau,0,0,1,0,0,0,0,0,,1
R009136,2024-06-18,2024-06-24,Liguria,Genova,littorale,LIG-3-2,3,affaires,Ameriques,agence,train,6,18,2,0,1,pension_complete,oui,aucun,188.96,5,3231.22,fidele,5,1,1,0,0,0,1,0,AG027,1
R009911,2024-06-18,2024-07-03,Toscana,Firenze,culturelle_rurale,TOS-3-3,3,solo,Europe_Centrale,plateforme_en_ligne,avion_direct,15,2,1,,1,petit_dejeuner,non,total,153.43,3,297.65,nouveau,0,0,0,0,0,0,1,0,AG003,0
R001015,2024-06-19,2024-07-01,Lazio,Roma,urbaine_culturelle,LAZ-3-2,3,groupe,Italie,entreprise,avion_direct,12,4,6,0,2,aucune,oui,aucun,161.07,5,1224.13,nouveau,0,0,0,0,0,0,0,0,,0
R001314,2024-06-19,2024-06-28,Sicilia,Palermo,insulaire_mixte,SIC-3-1,3,affaires,Europe_Centrale,site_hotel,ferry,9,5,2,0,1,petit_dejeuner,oui,aucun,190.54,6,895.54,fidele,6,1,2,0,0,0,1,1,,1
R006647,2024-06-19,2024-10-31,Veneto,Venezia,urbaine_littorale,VEN-3-3,3,loisirs_couple,Europe_Ouest,telephone,avion_direct,134,4,2,0,1,demi_pension,oui,partiel,159.33,4,611.83,fidele,4,0,0,0,0,0,0,0,,0
R007663,2024-06-19,2024-07-12,Lombardia,Milano,affaires_lacs,LOM-5-2,5,loisirs_couple,Europe_Ouest,agence,train,23,2,2,0,1,aucune,oui,partiel,193.82,1,383.76,nouveau,0,0,3,1,0,0,0,1,AG019,0
R007841,2024-06-19,2024-07-15,Liguria,Genova,littorale,LIG-4-3,4,solo,Europe_Ouest,plateforme_en_ligne,voiture,26,6,1,0,1,aucune,oui,partiel,198.8,4,1145.09,fidele,8,1,1,0,0,0,1,0,AG025,0
R008297,2024-06-19,2024-07-19,Toscana,Firenze,culturelle_rurale,TOS-4-1,4,solo,Italie,plateforme_en_ligne,train,30,4,1,0,1,petit_dejeuner,oui,aucun,269.41,8,991.43,fidele,2,0,0,0,0,0,1,1,AG002,0
R008337,2024-06-19,2024-07-28,Lombardia,Milano,affaires_lacs,LOM-4-3,4,famille,Italie,site_hotel,voiture,39,3,2,1,1,petit_dejeuner,oui,partiel,232.65,0,697.95,nouveau,0,0,0,0,0,1,0,0,,0
R008774,2024-06-19,2024-06-24,Campania,Napoli,urbaine_cotiere,CAM-3-3,3,affaires,Europe_Ouest,entreprise,avion_direct,5,2,2,0,1,petit_dejeuner,oui,aucun,176.46,17,292.92,nouveau,0,0,2,4,0,0,1,0,,1
R009336,2024-06-19,2024-08-18,Veneto,Venezia,urbaine_littorale,VEN-3-3,3,loisirs_couple,Ameriques,plateforme_en_ligne,avion_direct,60,2,2,0,1,petit_dejeuner,oui,aucun,188.49,7,350.59,fidele,12,1,1,0,0,0,1,0,AG016,1
R009716,2024-06-19,2024-07-11,Liguria,Genova,littorale,LIG-4-3,4,affaires,Italie,plateforme_en_ligne,train,22,1,2,0,1,petit_dejeuner,oui,aucun,244.05,7,226.97,nouveau,0,0,1,0,0,0,1,0,AG034,0
R000219,2024-06-20,2024-06-24,Campania,Napoli,urbaine_cotiere,CAM-3-2,3,affaires,Asie_Pacifique,plateforme_en_ligne,train,4,1,2,0,1,aucune,oui,aucun,185.13,0,185.13,nouveau,0,0,2,1,0,0,1,0,AG016,1
